
1 3 3 200 1 0.100 5 5 1 0.200 1 0.141 0.090 0.014 0.008 75.00
1 3 3 400 1 0.100 5 5 1 0.200 1 1.055 0.455 0.046 0.010 50.00
1 3 3 600 1 0.100 5 5 1 0.200 1 2.790 1.482 0.070 0.012 65.00
1 3 3 800 1 0.100 5 5 1 0.200 1 7.696 3.425 0.136 0.017 50.00
1 3 3 1000 1 0.100 5 5 1 0.200 1 15.908 8.105 0.224 0.033 55.00
1 3 3 1200 1 0.100 5 5 1 0.200 1 30.608 17.669 0.310 0.031 40.00
1 3 3 1400 1 0.100 5 5 1 0.200 1 34.472 18.102 0.387 0.031 55.00
1 3 3 1600 1 0.100 5 5 1 0.200 1 78.560 34.851 0.446 0.031 45.00
